0.482328436,0.035704521,0.672693027,0
0.811149237,0.621886778,0.565067174,1
0.354354454,0.101388036,0.516745638,0
0.325131734,-0.31116562,0.316774818,0
0.205643649,0.578776856,0.637047591,0
0.756578036,0.573647972,0.584966431,1
0.821462514,0.679897271,0.421570988,1
0.271579291,0.237162936,0.305770478,0
0.75397624,-0.122323424,0.154604258,0
0.805707084,0.608663239,0.37371292,1
0.344519268,0.498541494,0.169072656,0
0.454387759,0.883055182,0.614240629,1
0.298410644,0.22266054,0.506310089,0
0.163208134,0.322762774,0.563903098,0
0.713574947,0.869852139,0.450283419,0
0.352548262,0.386188087,0.490886337,0
0.533082907,0.226030981,0.604628198,0
0.095138608,-0.038459502,0.073768721,0
0.602774861,0.732298158,0.670908709,1
0.262802928,0.324406135,0.505476972,0
0.622448996,0.00399526,0.391577483,0
0.64193034,0.937095391,0.601426891,1
0.365533596,0.187394835,0.278058682,0
0.522584393,0.206931496,0.481965414,0
0.662411064,0.410335927,0.272542177,0
0.269877815,0.275907768,0.638718037,0
0.78553515,0.825800392,0.522892496,1
0.559195882,0.414619987,0.607697401,0
0.468651737,0.26721773,0.452623569,0
0.811768418,0.527017295,0.446143904,1
0.594300604,0.690660135,0.523662463,0
0.362486471,0.284090762,0.366141169,0
0.508005775,0.033679515,0.642019881,0
0.492789693,0.311825488,0.728939821,1
0.727314338,0.554258246,0.539667631,1
0.488901164,0.336820315,0.426194206,1
0.106239726,0.163166226,0.60687538,0
0.565716674,0.666989984,0.530977675,0
0.158108583,-0.119449644,0.446467152,0
0.294699343,0.560725005,0.207117311,0
0.851791523,0.652665099,0.659700342,1
0.861678318,0.489464877,0.740264569,1
0.115381329,0.324526526,0.441289338,0
0.505295757,0.936259453,0.638619334,1
0.461557781,1.215987326,0.695525231,1
0.550906976,0.958092236,0.8014935,1
0.604962061,0.606136138,0.521084306,1
0.8124939,0.878340851,0.368124704,1
0.508526472,0.840030776,0.387116534,0
0.759512762,0.423293139,0.446200416,0
0.550460988,0.854424319,0.86933576,1
0.309592916,0.576612701,0.449664814,0
0.16464464,0.421625479,0.425534717,0
0.51555193,0.297370553,0.530636131,0
0.566078954,1.099661907,0.435498746,1
0.54741206,0.638738904,0.604788701,1
0.916326316,0.362401509,0.457593719,1
0.578463006,0.758312583,0.608090236,1
0.316768465,0.471346935,0.632425557,0
0.822208803,0.222201175,0.312943954,0
0.372449049,0.420437301,0.467761925,1
0.325523798,0.952237041,0.592553349,1
0.804953762,0.985913126,0.632243172,1
0.356063671,0.817937514,0.281151442,1
0.535122679,0.570063241,0.56380406,1
0.484455234,0.374884514,0.620794535,0
0.78506144,0.823305655,0.506458159,1
0.400660759,0.782011584,0.651509894,1
0.832743154,0.461928748,0.617342937,1
0.86310219,0.345977008,0.578591373,1
0.921527872,0.838103195,0.486756538,1
0.58439861,0.359828238,0.500912711,0
-0.155729139,0.943049629,0.497859926,0
0.630041229,0.575050777,0.455870456,1
0.523940848,0.468431408,0.753306475,1
0.435306487,0.0912053,0.454700413,0
0.697890842,1.063128806,0.51963637,1
0.422318822,0.329318048,0.586572342,1
0.838907455,0.248706939,0.700408058,0
0.318760837,0.698360309,0.933181275,1
