0.701985862,0.441250895,0.819584239,1
0.327322799,0.395279011,0.157815164,0
0.860768059,0.328324207,0.449512982,0
0.137512372,0.350652874,0.645787043,0
0.715245587,-0.013989161,0.425524402,0
0.888906522,0.896267377,0.560126474,1
0.44893929,0.127914588,0.39884865,1
0.515170086,0.90763203,0.121389777,1
0.513819467,0.619889896,0.6150243,1
0.492838712,0.445716091,0.334102829,0
0.358567405,0.607376694,0.563368546,0
0.482878176,0.895412221,0.572797204,1
0.536238447,-0.229726784,0.098240374,0
0.311045563,0.781888174,0.608004485,1
0.461460593,-0.006290929,0.376663527,0
0.797290007,1.221453225,0.604299205,1
0.57910459,0.287753874,0.476068106,0
0.455961243,0.796757404,0.628157332,1
0.210771896,0.087256465,0.542652941,0
0.558893702,0.422180714,0.614825776,1
0.646158291,0.746931169,0.556864575,1
0.754373091,0.196096172,0.785541867,1
0.253383208,0.359099479,0.592578784,0
0.355914448,-0.03586239,0.526430805,0
0.51974049,0.135989758,0.621545912,0
0.842489781,0.763003811,0.542343332,1
0.774217353,0.429982392,0.528335917,1
0.632721158,0.929765535,0.418190656,1
0.35977177,0.11952338,0.531512094,0
0.521769063,0.678904787,0.300177981,0
0.746979165,-0.052516787,0.343043578,0
0.432652437,1.005473822,0.829374221,1
0.917285615,0.686521942,0.62741693,1
0.239396425,-0.027977808,0.511432276,0
0.245544621,0.512741062,0.464313203,1
0.132002721,0.306695818,0.42840213,0
0.626196854,0.599819414,0.666930796,1
0.385282319,0.378660031,0.44158396,0
0.723091848,0.811150611,0.643237565,1
0.372353319,0.203691446,0.695369839,0
0.255577601,0.260729082,0.463065884,0
0.364164747,0.804131394,0.760313128,0
0.743697788,0.747610257,0.376026032,1
0.341598917,0.148862124,0.607137898,0
1.039615911,0.518542263,0.338303223,0
0.444803235,0.503381029,0.556536594,1
0.450291485,0.724922937,0.580643759,1
0.277897628,0.58925197,0.559252416,0
0.056751656,0.480560328,0.572579224,0
0.815325981,0.739028586,0.613516113,1
0.439311133,0.323879564,-0.134692679,0
0.16731283,0.588237084,0.040721688,0
0.043034829,0.065653111,0.191186346,0
0.535567037,0.234134367,0.451030203,0
0.60472721,0.278078038,0.548791123,0
0.352547792,0.797186157,0.365270165,0
0.390809364,0.166946467,0.366809896,0
0.522987447,0.169894788,0.593761,0
0.419554878,0.495868777,0.760008768,0
0.666263898,0.432044319,0.93012638,1
0.719031473,0.472847378,0.524737108,1
0.333245368,0.926069401,0.448279554,1
0.141578529,0.52431546,0.642878616,0
0.489770299,0.33853131,0.463500475,0
0.841154684,0.852598174,0.444002561,1
0.647112331,1.052021178,0.47195367,1
0.540828317,0.273928335,0.525404743,0
0.321875576,-0.224784122,0.689310983,0
0.424479022,0.990276573,0.674508438,1
0.449080656,0.492285077,0.518037226,0
0.633630186,-0.018541194,0.641757057,0
0.556813237,0.763485076,0.218856666,0
0.350105413,0.236900992,0.726379087,0
0.537477278,0.411946126,0.397093476,1
0.554255697,1.110410371,0.407253073,1
0.434288948,0.411073903,0.405394159,0
0.796473887,0.648253448,0.445625552,1
0.368262125,0.339243802,0.341736713,0
0.285999493,0.458549129,0.450041838,0
0.223708659,0.542030421,0.52071687,0
