0.788566841,0.453516277,0.736718695,1
0.188578025,0.043224569,0.279104924,0
0.617839016,0.698019026,0.488465853,0
0.344490092,0.095961037,0.550598895,0
0.675371904,0.772259962,0.452840686,1
0.404186922,0.445164863,0.563592274,0
0.288686134,0.509407628,0.504603247,0
0.55129681,0.335972357,0.324460873,0
0.179331853,0.478932706,0.469934215,0
0.451090961,-0.095214558,0.363964861,0
0.747331034,0.431239788,0.316190034,1
0.651091341,0.557542589,0.559285939,1
0.638509524,0.479897999,0.394510488,1
0.409227572,0.798563162,0.581735031,1
0.766330913,0.832809227,0.602363227,1
0.419860898,0.320711558,0.478804952,0
0.983717575,0.793525369,0.685736524,1
0.451543623,0.356689993,0.399285655,0
0.30115172,0.543393761,0.47031743,0
0.098602898,0.231461339,0.741144072,0
0.414405744,0.32799361,0.466985744,0
0.575829704,0.519368571,0.60345515,1
0.172264128,-0.223850159,0.623149418,0
0.53076238,0.676527038,0.7379921,1
0.730952803,0.463094498,0.645860291,1
0.753691015,1.072302593,0.552431841,1
0.18579949,0.272601524,0.564525556,1
0.509966536,0.958178363,0.412657339,1
0.312077293,0.422356524,0.27784562,0
0.426478036,0.723277222,0.445024605,1
0.70151971,0.823340747,0.605684084,1
0.592884447,0.985092505,0.604336118,1
0.547450994,0.216104728,0.590999042,0
0.321702815,0.642095327,0.538324367,0
0.624576361,0.643657003,0.660788369,1
0.41549475,0.064440375,0.509327457,0
0.589124944,0.953283424,0.482325952,1
0.21690867,0.525556212,0.675259463,0
0.114547354,-0.090395667,0.378007039,0
0.262086827,0.34776226,0.523904013,0
0.081416183,0.373928058,0.525752521,0
0.278589579,0.555293145,0.195563028,0
0.454119746,0.594431244,0.742369236,1
0.811305158,0.886713816,0.604950286,1
0.357186157,0.636265976,0.566687948,1
0.373722832,1.015455636,0.720761091,1
-0.000687587,0.700226587,0.636252734,0
0.361541353,0.492495479,0.434745489,0
0.766624915,0.689779638,-0.027986374,0
0.520883266,0.774315452,0.25303002,1
0.670092671,0.434840682,0.405075762,1
0.277769997,0.57549557,0.486736772,0
0.295912552,0.652460725,0.620845085,0
0.251174857,0.565189452,0.459826895,1
0.542299189,0.344635368,0.298796064,0
0.971629357,0.538388418,0.594195025,0
0.776601861,0.844205025,0.610948619,1
0.884692162,0.588651921,0.53132895,1
0.335687236,0.547165237,0.444991167,0
0.451787754,0.372294865,0.870832971,1
0.415537978,0.585838021,0.375666031,0
0.3235905,0.34566771,0.205994996,0
0.443131435,0.134833685,0.516931312,0
0.412304287,0.278488968,0.657389305,1
0.465493027,0.554488001,0.563284939,0
0.421635285,0.620368723,0.645931198,1
0.529023477,0.978286834,0.50487949,1
0.154626022,0.301759959,0.412452286,0
0.539088222,0.696346445,0.458041735,1
0.805001877,0.390102678,0.486397374,1
0.684776169,0.596979201,0.591918849,1
0.657691186,1.23591297,0.470702261,1
0.543243759,-0.02270153,0.493423669,1
0.177960503,0.768852256,0.278811296,0
0.655884753,0.181210865,0.478301514,1
0.194202142,0.583095917,0.30222893,0
0.573813032,0.689934712,0.625598167,0
0.271740875,0.991571852,0.376094486,1
0.389381038,0.302651364,0.504499136,0
0.654109276,0.750383832,0.504393828,0
